ID	ANNOTATED	GROUP	000	018	008	009	010	011	001	002	017	003	014	015	016
676	0	2													
677	0	2													
678	0	2													
679	0	2													
680	0	2													
681	0	2													
682	0														
683	0	2													
684	0	2													
685	0	2													
686	0	2													
687	0	2													
688	0	2													
689	0	2													
690	0	2													
691	0	2													
692	0	2													
693	0	2													
694	0	2													
695	0	2													
696	0	2													
697	0	2													
698	0	2													
699	0	2													
700	0	2													
701	0	2													
702	0	2													
703	0	2													
704	0	2													
705	0	2													
706	0	2													
707	0	2													
708	0	2													
709	0	2													
710	0	2													
711	0	2													
712	0	2													
713	0	2													
714	0	2													
715	0	2													
716	0														
717	0	2													
718	0	2													
719	0	2													
720	0	2													
721	0	2													
722	0	2													
723	0	2													
724	0	2													
725	0	2													
726	0	2													
727	0	2													
728	0	2													
729	0	2													
730	0	2													
731	0	2													
732	0	2													
733	0	2													
734	0	2													
735	0	2													
736	0	2													
737	0	2													
738	0	2													
739	0	2													
740	0	2													
741	0	2													
742	0	2													
743	0	2													
744	0	2													
745	0														
746	0	2													
747	0	2													
748	0	2													
749	0	2													
750	0	2													
751	0	2													
752	0	2													
753	0	2													
754	0	2													
755	0	2													
756	0	2													
757	0	2													
758	0	2													
759	0	2													
760	0	2													
761	0	2													
762	0	2													
763	0	2													
764	0	2													
765	0	2													
766	0	2													
767	0	2													
768	0	2													
769	0	2													
770	0	2													
771	0	2													
772	0	2													
773	0	2													
774	0	2													
775	0	2													
776	0	2													
777	0	2													
778	0	2													
779	0														
780	0	2													
781	0	2													
782	0	2													
783	0	2													
784	0	2													
785	0	2													
786	0	2													
787	0	2													
788	0	2													
789	0	2													
790	0	2													
791	0	2													
792	0	2													
793	0	2													
794	0	2													
795	0	2													
796	0	2													
797	0	2													
798	0	2													
799	0	2													
800	0	2													
801	0	2													
802	0	2													
803	0	2													
804	0	2													
805	0	2													
806	0	2													
807	0	2													
808	0	2													
809	0	2													
810	0														
811	0	2													
812	0	2													
813	0	2													
814	0	2													
815	0	2													
816	0	2													
817	0	2													
818	0	2													
819	0	2													
820	0	2													
821	0	2													
822	0	2													
823	0	2													
824	0	2													
825	0	2													
826	0	2													
827	0	2													
828	0	2													
829	0	2													
830	0	2													
831	0														
832	0	2													
833	0	2													
834	0	2													
835	0	2													
836	0	2													
837	0	2													
838	0	2													
839	0	2													
840	0	2													
841	0	2													
842	0	2													
843	0	2													
844	0	2													
845	0	2													
846	0	2													
847	0	2													
848	0	2													
849	0	2													
850	0	2													
851	0	2													
852	0	2													
853	0	2													
854	0	2													
855	0	2													
856	0	2													
857	0	2													
858	0	2													
859	0	2													
860	0	2													
861	0														
862	0	2													
863	0	2													
864	0	2													
865	0	2													
866	0	2													
867	0	2													
868	0	2													
869	0	2													
870	0	2													
871	0	2													
872	0	2													
873	0	2													
874	0	2													
875	0	2													
876	0	2													
877	0	2													
878	0	2													
879	0	2													
880	0	2													
881	0	2													
882	0	2													
883	0	2													
884	0	2													
885	0														
886	0	2													
887	0	2													
888	0	2													
889	0	2													
890	0	2													
891	0	2													
892	0	2													
893	0	2													
894	0	2													
895	0	2													
896	0	2													
897	0	2													
898	0	2													
899	0	2													
900	0	2													
901	0	2													
902	0	2													
903	0	2													
904	0	2													
905	0	2													
906	0	2													
907	0	2													
908	0														
909	0	2													
910	0	2													
911	0	2													
912	0	2													
913	0	2													
914	0	2													
915	0	2													
916	0	2													
917	0	2													
918	0	2													
919	0	2													
920	0	2													
921	0	2													
922	0	2													
923	0	2													
924	0	2													
925	0	2													
926	0	2													
927	0	2													
928	0	2													
929	0	2													
930	0														
931	0	2													
932	0	2													
933	0	2													
934	0	2													
935	0	2													
936	0	2													
937	0	2													
938	0	2													
939	0	2													
940	0	2													
941	0	2													
942	0	2													
943	0	2													
944	0	2													
945	0	2													
946	0	2													
947	0	2													
948	0	2													
949	0	2													
950	0	2													
951	0	2													
952	0	2													
953	0	2													
954	0	2													
955	0	2													
956	0	2													
957	0	2													
958	0	2													
959	0														
960	0	2													
961	0	2													
962	0	2													
963	0	2													
964	0	2													
965	0	2													
966	0	2													
967	0	2													
968	0	2													
969	0	2													
970	0	2													
971	0	2													
972	0	2													
973	0	2													
974	0	2													
975	0	2													
976	0	2													
977	0	2													
978	0	2													
979	0	2													
980	0	2													
981	0	2													
982	0	2													
983	0	2													
984	0	2													
985	0	2													
986	0	2													
987	0	2													
988	0	2													
989	0	2													
990	0														
991	0	2													
992	0	2													
993	0	2													
994	0	2													
995	0	2													
996	0	2													
997	0	2													
998	0	2													
999	0	2													
1000	0	2													
1001	0	2													
1002	0	2													
1003	0	2													
1004	0	2													
1005	0	2													
1006	0	2													
1007	0	2													
1008	0	2													
1009	0	2													
1010	0	2													
1011	0	2													
1012	0	2													
1013	0	2													
1014	0	2													
1015	0	2													
1016	0	2													
1017	0	2													
1018	0														
1019	0	2													
1020	0	2													
1021	0	2													
1022	0	2													
1023	0	2													
1024	0	2													
1025	0	2													
1026	0	2													
1027	0	2													
1028	0	2													
1029	0	2													
1030	0	2													
1031	0	2													
1032	0	2													
1033	0	2													
1034	0	2													
1035	0	2													
1036	0	2													
1037	0	2													
1038	0	2													
1039	0	2													
1040	0	2													
1041	0	2													
1042	0	2													
1043	0	2													
1044	0	2													
1045	0	2													
1046	0	2													
1047	0														
1048	0	2													
1049	0	2													
1050	0	2													
1051	0	2													
1052	0	2													
1053	0	2													
1054	0	2													
1055	0	2													
1056	0	2													
1057	0	2													
1058	0	2													
1059	0	2													
1060	0	2													
1061	0	2													
1062	0	2													
1063	0	2													
1064	0	2													
1065	0	2													
1066	0	2													
1067	0	2													
1068	0	2													
1069	0	2													
1070	0	2													
1071	0	2													
1072	0	2													
1073	0	2													
1074	0	2													
1075	0	2													
1076	0	2													
1077	0	2													
1078	0	2													
1079	0	2													
1080	0														
1081	0	2													
1082	0	2													
1083	0	2													
1084	0	2													
1085	0	2													
1086	0	2													
1087	0	2													
1088	0	2													
1089	0	2													
1090	0	2													
1091	0	2													
1092	0	2													
1093	0	2													
1094	0	2													
1095	0	2													
1096	0	2													
1097	0	2													
1098	0	2													
1099	0	2													
1100	0	2													
1101	0	2													
1102	0	2													
1103	0	2													
1104	0	2													
1105	0	2													
1106	0	2													
1107	0														
1108	0	2													
1109	0	2													
1110	0	2													
1111	0	2													
1112	0	2													
1113	0	2													
1114	0	2													
1115	0	2													
1116	0	2													
1117	0	2													
1118	0	2													
1119	0	2													
1120	0	2													
1121	0	2													
1122	0	2													
1123	0	2													
1124	0	2													
1125	0	2													
1126	0	2													
1127	0	2													
1128	0	2													
1129	0	2													
1130	0	2													
1131	0	2													
1132	0	2													
1133	0														
1134	0	2													
1135	0	2													
1136	0	2													
1137	0	2													
1138	0	2													
1139	0	2													
1140	0	2													
1141	0	2													
1142	0	2													
1143	0	2													
1144	0	2													
1145	0	2													
1146	0	2													
1147	0	2													
1148	0	2													
1149	0	2													
1150	0	2													
1151	0	2													
1152	0	2													
1153	0	2													
1154	0	2													
1155	0	2													
1156	0	2													
1157	0	2													
1158	0	2													
1159	0	2													
1160	0	2													
1161	0	2													
1162	0	2													
1163	0														
1164	0	2													
1165	0	2													
1166	0	2													
1167	0	2													
1168	0	2													
1169	0	2													
1170	0	2													
1171	0	2													
1172	0	2													
1173	0	2													
1174	0	2													
1175	0	2													
1176	0	2													
1177	0	2													
1178	0	2													
1179	0	2													
1180	0	2													
1181	0	2													
1182	0	2													
1183	0	2													
1184	0	2													
1185	0	2													
1186	0	2													
1187	0	2													
1188	0	2													
1189	0	2													
1190	0	2													
1191	0	2													
1192	0	2													
1193	0	2													
1194	0	2													
1195	0	2													
1196	0														
1197	0	2													
1198	0	2													
1199	0	2													
1200	0	2													
1201	0	2													
1202	0	2													
1203	0	2													
1204	0	2													
1205	0	2													
1206	0	2													
1207	0	2													
1208	0	2													
1209	0	2													
1210	0	2													
1211	0	2													
1212	0	2													
1213	0														
1214	0	2													
1215	0	2													
1216	0	2													
1217	0	2													
1218	0	2													
1219	0	2													
1220	0	2													
1221	0	2													
1222	0	2													
1223	0	2													
1224	0	2													
1225	0	2													
1226	0	2													
1227	0	2													
1228	0	2													
1229	0	2													
1230	0	2													
1231	0	2													
1232	0	2													
1233	0	2													
1234	0	2													
1235	0	2													
1236	0	2													
1237	0	2													
1238	0	2													
1239	0														
1240	0	2													
1241	0	2													
1242	0	2													
1243	0	2													
1244	0	2													
1245	0	2													
1246	0	2													
1247	0	2													
1248	0	2													
1249	0	2													
1250	0	2													
1251	0	2													
1252	0	2													
1253	0	2													
1254	0	2													
1255	0	2													
1256	0	2													
1257	0	2													
1258	0	2													
1259	0	2													
1260	0	2													
1261	0	2													
1262	0	2													
1263	0	2													
1264	0	2													
1265	0	2													
1266	0	2													
1267	0														
1268	0	2													
1269	0	2													
1270	0	2													
1271	0	2													
1272	0	2													
1273	0	2													
1274	0	2													
1275	0	2													
1276	0	2													
1277	0	2													
1278	0	2													
1279	0	2													
1280	0	2													
1281	0	2													
1282	0	2													
1283	0	2													
1284	0	2													
1285	0	2													
1286	0	2													
1287	0	2													
1288	0	2													
1289	0	2													
1290	0	2													
1291	0	2													
1292	0	2													
1293	0	2													
1294	0	2													
1295	0	2													
1296	0														
1297	0	2													
1298	0	2													
1299	0	2													
1300	0	2													
1301	0	2													
1302	0	2													
1303	0	2													
1304	0	2													
1305	0	2													
1306	0	2													
1307	0	2													
1308	0	2													
1309	0	2													
1310	0	2													
1311	0	2													
1312	0	2													
1313	0	2													
1314	0	2													
1315	0	2													
1316	0	2													
1317	0	2													
1318	0	2													
1319	0	2													
1320	0	2													
1321	0	2													
1322	0														
1323	0	2													
1324	0	2													
1325	0	2													
1326	0	2													
1327	0	2													
1328	0	2													
1329	0	2													
1330	0	2													
1331	0	2													
1332	0	2													
1333	0	2													
1334	0	2													
1335	0	2													
1336	0	2													
1337	0	2													
1338	0	2													
1339	0	2													
1340	0	2													
1341	0	2													
1342	0	2													
1343	0	2													
1344	0	2													
1345	0														
1346	0	2													
1347	0	2													
1348	0	2													
1349	0	2													
1350	0														
1351	0	2													
1352	0	2													
1353	0	2													
1354	0	2													
1355	0	2													
1356	0	2													
1357	0	2													
1358	0	2													
1359	0	2													
1360	0	2													
1361	0	2													
1362	0	2													
1363	0	2													
1364	0	2													
1365	0	2													
1366	0	2													
1367	0	2													
1368	0	2													
1369	0	2													
1370	0	2													
1371	0	2													
1372	0	2													
1373	0														
1374	0	2													
1375	0	2													
1376	0	2													
1377	0	2													
1378	0	2													
1379	0	2													
1380	0	2													
1381	0	2													
1382	0	2													
1383	0	2													
1384	0	2													
1385	0	2													
1386	0	2													
1387	0	2													
1388	0	2													
1389	0	2													
1390	0	2													
1391	0	2													
1392	0	2													
1393	0	2													
1394	0	2													
1395	0	2													
1396	0	2													
1397	0	2													
1398	0														
1399	0	2													
1400	0	2													
1401	0	2													
1402	0	2													
1403	0	2													
1404	0	2													
1405	0	2													
1406	0	2													
1407	0	2													
1408	0	2													
1409	0	2													
1410	0	2													
1411	0	2													
1412	0	2													
1413	0	2													
1414	0	2													
1415	0	2													
1416	0	2													
1417	0														
1418	0	2													
1419	0	2													
1420	0	2													
1421	0	2													
1422	0	2													
1423	0	2													
1424	0	2													
1425	0	2													
1426	0	2													
1427	0	2													
1428	0	2													
1429	0	2													
1430	0	2													
1431	0	2													
1432	0	2													
1433	0	2													
1434	0	2													
1435	0	2													
1436	0	2													
1437	0	2													
1438	0	2													
1439	0	2													
1440	0	2													
1441	0														
1442	0	2													
1443	0	2													
1444	0	2													
1445	0	2													
1446	0	2													
1447	0	2													
1448	0	2													
1449	0	2													
1450	0	2													
1451	0	2													
1452	0	2													
1453	0	2													
1454	0	2													
1455	0	2													
1456	0	2													
1457	0	2													
1458	0	2													
1459	0	2													
1460	0	2													
1461	0	2													
1462	0														
1463	0	2													
1464	0	2													
1465	0	2													
1466	0	2													
1467	0	2													
1468	0	2													
1469	0	2													
1470	0	2													
1471	0	2													
1472	0	2													
1473	0	2													
1474	0	2													
1475	0	2													
1476	0	2													
1477	0	2													
1478	0	2													
1479	0	2													
1480	0	2													
1481	0	2													
1482	0	2													
1483	0	2													
1484	0	2													
1485	0	2													
1486	0	2													
1487	0	2													
1488	0	2													
1489	0	2													
1490	0	2													
1491	0	2													
1492	0														
1493	0	2													
1494	0	2													
1495	0	2													
1496	0	2													
1497	0	2													
1498	0	2													
1499	0	2													
1500	0	2													
1501	0	2													
1502	0	2													
1503	0	2													
1504	0	2													
1505	0	2													
1506	0	2													
1507	0	2													
1508	0	2													
1509	0	2													
1510	0	2													
1511	0	2													
1512	0	2													
1513	0	2													
1514	0	2													
1515	0														
1516	0	2													
1517	0	2													
1518	0	2													
1519	0	2													
1520	0	2													
1521	0	2													
1522	0	2													
1523	0	2													
1524	0	2													
1525	0	2													
1526	0	2													
1527	0	2													
1528	0	2													
1529	0	2													
1530	0	2													
1531	0	2													
1532	0	2													
1533	0	2													
1534	0	2													
1535	0	2													
1536	0	2													
1537	0	2													
1538	0	2													
1539	0	2													
1540	0	2													
1541	0														
1542	0	2													
1543	0	2													
1544	0	2													
1545	0	2													
1546	0	2													
1547	0	2													
1548	0	2													
1549	0	2													
1550	0	2													
1551	0	2													
1552	0	2													
1553	0	2													
1554	0	2													
1555	0	2													
1556	0	2													
1557	0	2													
1558	0	2													
1559	0	2													
1560	0	2													
1561	0	2													
1562	0	2													
1563	0	2													
1564	0	2													
1565	0	2													
1566	0	2													
1567	0	2													
1568	0	2													
1569	0	2													
1570	0	2													
1571	0	2													
1572	0	2													
1573	0	2													
1574	0	2													
1575	0														
1576	0	2													
1577	0	2													
1578	0	2													
1579	0	2													
1580	0	2													
1581	0	2													
1582	0	2													
1583	0	2													
1584	0	2													
1585	0	2													
1586	0	2													
1587	0	2													
1588	0	2													
1589	0	2													
1590	0	2													
1591	0	2													
1592	0	2													
1593	0	2													
1594	0	2													
1595	0	2													
1596	0	2													
1597	0	2													
1598	0	2													
1599	0	2													
1600	0	2													
1601	0	2													
1602	0														
1603	0	2													
1604	0	2													
1605	0	2													
1606	0	2													
1607	0	2													
1608	0	2													
1609	0	2													
1610	0	2													
1611	0	2													
1612	0	2													
1613	0	2													
1614	0	2													
1615	0	2													
1616	0	2													
1617	0	2													
1618	0	2													
1619	0	2													
1620	0	2													
1621	0	2													
1622	0														
1623	0	2													
1624	0	2													
1625	0	2													
1626	0	2													
1627	0	2													
1628	0	2													
1629	0	2													
1630	0	2													
1631	0	2													
1632	0	2													
1633	0	2													
1634	0	2													
1635	0	2													
1636	0	2													
1637	0	2													
1638	0	2													
1639	0	2													
1640	0	2													
1641	0	2													
1642	0	2													
1643	0	2													
1644	0	2													
1645	0	2													
1646	0	2													
1647	0	2													
1648	0	2													
1649	0	2													
1650	0	2													
1651	0														
1652	0	2													
1653	0	2													
1654	0	2													
1655	0	2													
1656	0	2													
1657	0	2													
1658	0	2													
1659	0	2													
1660	0	2													
1661	0	2													
1662	0	2													
1663	0	2													
1664	0	2													
1665	0	2													
1666	0	2													
1667	0	2													
1668	0	2													
1669	0	2													
1670	0	2													
1671	0	2													
1672	0	2													
1673	0	2													
1674	0	2													
1675	0	2													
1676	0	2													
1677	0	2													
1678	0	2													
1679	0	2													
1680	0	2													
1681	0	2													
1682	0														
1683	0	2													
1684	0	2													
1685	0	2													
1686	0	2													
1687	0	2													
1688	0	2													
1689	0	2													
1690	0	2													
1691	0	2													
1692	0	2													
1693	0	2													
1694	0	2													
1695	0	2													
1696	0	2													
1697	0	2													
1698	0	2													
1699	0	2													
1700	0	2													
1701	0	2													
1702	0														
1703	0	2													
1704	0	2													
1705	0	2													
1706	0	2													
1707	0	2													
1708	0	2													
1709	0	2													
1710	0	2													
1711	0	2													
1712	0	2													
1713	0	2													
1714	0	2													
1715	0	2													
1716	0	2													
1717	0	2													
1718	0	2													
1719	0	2													
1720	0	2													
1721	0	2													
1722	0	2													
1723	0	2													
1724	0	2													
1725	0	2													
1726	0	2													
1727	0	2													
1728	0	2													
1729	0														
1730	0	2													
1731	0	2													
1732	0	2													
1733	0	2													
1734	0	2													
1735	0	2													
1736	0	2													
1737	0	2													
1738	0	2													
1739	0	2													
1740	0	2													
1741	0	2													
1742	0	2													
1743	0	2													
1744	0	2													
1745	0	2													
1746	0	2													
1747	0	2													
1748	0	2													
1749	0	2													
1750	0	2													
1751	0	2													
1752	0	2													
1753	0														
1754	0	2													
1755	0	2													
1756	0	2													
1757	0	2													
1758	0	2													
1759	0	2													
1760	0	2													
1761	0	2													
1762	0	2													
1763	0	2													
1764	0	2													
1765	0	2													
1766	0	2													
1767	0	2													
1768	0	2													
1769	0	2													
1770	0	2													
1771	0	2													
1772	0	2													
1773	0														
1774	0	2													
1775	0	2													
1776	0	2													
1777	0	2													
1778	0	2													
1779	0	2													
1780	0														
1781	0	2													
1782	0	2													
1783	0	2													
1784	0	2													
1785	0	2													
1786	0	2													
1787	0	2													
1788	0	2													
1789	0	2													
1790	0	2													
1791	0	2													
1792	0	2													
1793	0	2													
1794	0	2													
1795	0	2													
1796	0	2													
1797	0	2													
1798	0	2													
1799	0	2													
1800	0	2													
1801	0	2													
1802	0	2													
1803	0	2													
1804	0	2													
1805	0	2													
1806	0														
1807	0	2													
1808	0	2													
1809	0	2													
1810	0	2													
1811	0	2													
1812	0														
1813	1	1	à deux mains		Non	Non	1	Non	Non				Non	Tendu	
1814	1	1	à deux mains		Plutot oui	Oui	1	Oui	Oui	Mains	Non	Non	Non	Ouverte	Ouverte
1815	1	1	à une main	Non			1		Non			Non	Non		Plié
1816	1	1	à deux mains		Oui	Non	1	Non	Oui	Mains	Oui	Non	Non	Ouverte	Plié
1817	1	1	à deux mains		Non	Non	plusieurs	Non	Oui	Mains	Oui	Non	Non	Ouverte	Pince
1818	1	1	à une main	Plutot oui			1		Non			Non	Non		Tendu
1819	1	1	à deux mains		Non	Oui	1	Oui	Oui	Mains	Oui	Non	Plutot oui	Tendu	Tendu
1820	1	1	à une main	Non			1		Non			Non	Non		Tendu
1821	1	1	à une main	Non			1		Non			Non	Non		Tendu
1822	1	1	à une main	Non	Oui		1		Non			Non	Non		Ouverte
1823	1	1	à une main	Plutot oui			1		Non			Non	Non		Ouverte
1824	1	1	à deux mains		Plutot oui	Non	1	Non	Non			Non	Non	Ouverte	Pince
1825	1	1	à deux mains		Non	Non	1	Non	Non			Non	Plutot oui	Ouverte	Tendu
1826	1	1	à deux mains		Plutot oui	Non	1	Plutot oui	Non			Non	Plutot oui	Ouverte	Ouverte
1827	1	1	à deux mains		Non	Plutot oui	1	Plutot oui	Non			Non	Plutot oui	Ouverte	Ouverte
1828	1	1	à deux mains		Non	Non	1	Non	Non		Non	Non	Non		Tendu
1829	1	1	à deux mains		Non	Non	1	Non	Non		Non	Non	Non		Tendu
1830	1	1	à une main	Plutot oui			1		Non			Non	Non		Pince
1831	1	1	à une main	Non			1		Non			Non	Plutot oui		Tendu
1832	1	1	à une main	Non			1		Non			Non	Non		Tendu
1833	1	1	à deux mains		Oui	Non	1	Non	Oui	Mains	Oui	Non	Oui	Ouverte	Tendu
1834	1	1	à deux mains		Plutot oui	Non	plusieurs	Non	Oui	Mains	Oui	Non	Non	Ouverte	Tendu
1835	1	1	à une main	Plutot oui			1		Non			Non	Non		Fermée
1836	1	1	à une main	Plutot oui			1		Non			Non	Plutot oui		Tendu
1837	1	1	à une main	Plutot oui			plusieurs		Non			Non	Plutot oui		Tendu
1838	1	1	à une main	Plutot oui			plusieurs		Non			Non	Non		Ouverte
1839	1	1	à une main	Plutot oui			plusieurs		Non			Non	Non		Ouverte
1840	1	1	à deux mains		Plutot oui	Non	plusieurs	Non	Oui	Mains	Non	Non	Non	Autre	Autre
1841	1	1	à deux mains		Plutot oui	Non	1	Non	Oui	Mains	Non	Non	Non	Tendu	Ouverte
1842	1	1	à deux mains		Non	Non	plusieurs	Non	Non			Non	Non	Ouverte	Tendu
1843	1	1	à deux mains		Plutot oui	Non	plusieurs	Non	Non			Non	Non	Ouverte	Ouverte
1844	1	1	à une main	Non		Non	1	Non	Non		Non	Non	Non		Tendu
1845	1	1	à une main	Plutot oui			plusieurs		Non			Non	Non		Pince
1846	1	1	à une main	Non			1		Non			Non	Oui		Tendu
1847	1	1	à une main	Non			1		Non			Non	Non		Tendu
1848	1	1	à deux mains		Oui	Non	1	Non	Oui	Mains	Oui	Non	Oui	Ouverte	Tendu
1849	1	1	à une main	Plutot oui			plusieurs		Non			Non	Non		Ouverte
1850	1	1	à une main	Non		Non	1	Non	Non			Non	Non		Ouverte
1851	1	1	à une main	Oui			1		Non			Non	Non		Ouverte
1852	1	1	à une main	Non			plusieurs		Non			Non	Non		Fermée
1853	1	1	à une main	Non			1		Non			Non	Oui		Plié
1854	1	1	à une main	Non			1		Non			Non	Non		Plié
1855	1	1	à une main	Non			plusieurs		Non			Non	Non		Ouverte
1856	1	1	à une main	Plutot non			1		Non			Non	Non		Ouverte
1857	1	1	à une main	Oui			plusieurs		Non			Non	Non		Ouverte
1858	1	1	à une main	Non			1		Non			Non	Oui		Ouverte
1859	1	1	à une main	Non			1		Non			Non	Non		Ouverte
1860	1	1	à une main	Non			1		Non			Non	Plutot oui		Ouverte
1861	1	1	à deux mains		Plutot oui	Non	1	Non	Oui	Mains	Non	Non	Non	Tendu	Ouverte
1862	1	1	à deux mains		Plutot oui	Non	plusieurs	Non	Non			Non	Non	Fermée	Ouverte
1863	1	1	à deux mains		Non	Plutot non	1	Non	Non			Non	Plutot oui	Plié	Fermée
1864	1	1	à deux mains		Non	Non	1	Non	Non			Non	Non	Plié	Tendu
1865	1	1	à deux mains		Plutot oui	Non	1	Non	Non			Non	Non	Ouverte	Fermée
1866	1	1	à deux mains		Plutot oui	Non	plusieurs	Non	Non			Non	Non	Ouverte	Autre
1867	1	1	à deux mains		Plutot oui	Non	1	Non	Oui	Mains	Non	Non	Non	Tendu	Ouverte
1868	1	1	à deux mains		Oui	Non	1	Non	Non			Non	Non	Ouverte	Pince
1869	1	1	à deux mains		Non	Plutot oui	1	Plutot non	Non			Non	Oui	Plié	Tendu
1870	1	1	à deux mains		Non	Non	1	Plutot non	Non			Non	Non	Plié	Tendu
1871	1	1	à deux mains		Non	Non	plusieurs	Non	Non			Non	Non	Ouverte	Ouverte
1872	1	1	à deux mains		Plutot oui	Non	1	Non	Oui	Mains	Non	Non	Non	Ouverte	Ouverte
1873	1	1	à deux mains		Oui	Non	plusieurs	Non	Non			Non	Non	Ouverte	Tendu
1874	1	1	à deux mains		Non	Plutot oui	1	Plutot oui	Non			Non	Oui	Plié	Plié
1875	1	1	à deux mains		Non	Plutot oui	1	Plutot oui	Non			Non	Non	Plié	Plié
1876	1	1	à deux mains		Oui	Non	plusieurs	Non	Non			Non	Non	Ouverte	Tendu
1877	1	1	à deux mains		Plutot oui	Non	1	Plutot oui	Oui	Mains	Non	Non	Non	Ouverte	Ouverte
1878	1	1	à deux mains		Oui	Plutot oui	1	Plutot oui	Non			Non	Non	Ouverte	Ouverte
1879	1	1	à deux mains		Non	Oui	1	Oui	Non			Non	Oui	Plié	Plié
1880	1	1	à deux mains		Non	Non	1	Plutot oui	Non			Non	Non	Plié	Plié
1881	1	1	à deux mains		Plutot oui	Non	1	Plutot oui	Non			Non	Non	Ouverte	Ouverte
1882	1	1	à une main	Non			1		Non			Non	Non		Tendu
1883	0														
1884	1	1	à une main	Non			1		Oui	Torse	Non	Plutot oui			Pince
1885	1	1	à une main	Non			plusieurs		Oui	Tête	Non	Plutot oui	Plutot non		Ouverte
1886	1	1	à une main	Non			plusieurs		Oui	Tête	Non	Plutot oui			Ouverte
1887	1	1	à deux mains		Non										
1888	1	1	à deux mains		Plutot non	Non	1	Oui	Oui	Mains	Oui	Plutot oui	Oui	Ouverte	Ouverte
1889	1	1	à deux mains		Non	Non	1	Oui	Oui	Mains	Plutot oui	Non		Tendu	Tendu
1890	1	1	à deux mains		Plutot oui	Non	plusieurs	Non	Oui	Tête/Mains	Non	Oui	Oui	Ouverte	Autre
1891	1	1	à deux mains		Non	Oui	1	Oui	Oui	Mains	Non	Oui	Oui	Ouverte	Ouverte
1892	1	1	à deux mains		Non	Non	1	Oui	Oui	Mains/Torse	Non	Oui	Non	Ouverte	Ouverte
1893	1	1	à deux mains		Non	Non	plusieurs	Non	Oui	Tête	Non	Oui	Non	Ouverte	Tendu
1894	1	1	à deux mains		Non	Non	1	Oui	Oui	Mains/Tête	Non	Oui	Non	Ouverte	Ouverte
1895	1	1	à une main	Non			1		Oui	Torse	Non	Non	Oui		Ouverte
1896	0														
1897	1	1	à deux mains		Non	Non	plusieurs	Non	Oui	Tête	Non	Non	Plutot non	Ouverte	Autre
1898	1	1	à deux mains		Non	Oui	1	Oui	Oui	Mains	Non	Non	Non	Plié	Plié
1899	1	1	à deux mains		Non	Non	plusieurs	Non	Oui	Tête	Oui	Plutot oui	Non	Autre	Ouverte
1900	1	1	à deux mains		Non	Non	1	Oui	Oui	Mains	Oui			Tendu	Tendu
1901	1	1	à une main	Non		Non	1					Plutot oui	Plutot oui		Tendu
1902	1	1	à deux mains		Non	Non	plusieurs	Non	Oui	Mains	Non	Plutot oui		Ouverte	Autre
1903	1	1	à deux mains		Non	Oui	1	Oui	Oui	Torse	Oui	Plutot oui		Pince	Pince
1904	1	1	à une main				1					Plutot non			Ouverte
1905	1	1	à deux mains		Non	Non	1	Non	Oui	Mains/Torse	Oui	Non		Ouverte	Pince
1906	1	1	à deux mains		Non	Oui	1	Oui	Oui	Mains/Torse	Oui	Non	Non	Tendu	Tendu
1907	1	1	à deux mains		Non	Non	1	Oui	Oui	Torse	Non	Plutot non	Non	Ouverte	Ouverte
1908	1	1	à deux mains		Oui	Non	1	Non	Oui	Mains	Oui	Plutot non	Non	Ouverte	Tendu
1909	1	1	à deux mains		Non	Oui	1	Oui	Oui	Mains	Non	Non	Non	Tendu	Tendu
1910	1	1	à deux mains		Oui	Non	1	Non	Oui	Mains	Non	Non	Non		Autre
1911	1	1	à deux mains		Non	Oui	1	Oui	Oui	Mains/Torse	Non	Non	Non	Plié	Plié
1912	1	1	à une main				1		Oui	Tête	Oui	Non	Oui		Ouverte
1913	1	1	à deux mains		Non	Non	plusieurs	Non	Oui	Mains	Oui			Autre	Autre
1914	1	1	à deux mains		Non	Oui	plusieurs	Oui	Non			Non	Non	Ouverte	Ouverte
1915	1	1	à deux mains		Non	Non	plusieurs	Non	Oui	Torse	Non		Non	Ouverte	Autre
1916	1	1	à deux mains		Non	Non	plusieurs	Non	Oui	Mains	Oui	Oui	Non	Ouverte	Tendu
1917	1	1	à deux mains		Non	Non	1	Oui	Oui	Tête	Non	Plutot oui	Non	Plié	Plié
1918	1	1	à une main				1		Oui	Tête	Oui	Plutot oui			Fermée
1919	1	1	à deux mains		Plutot oui	Plutot oui	1	Non	Oui	Torse/Tête	Non	Plutot non	Non	Plié	Autre
1920	1	1	à deux mains		Oui	Non	1	Non	Oui	Mains/Torse	Non	Plutot non	Non	Ouverte	Ouverte
1921	1	1	à deux mains		Oui	Non	1	Plutot oui	Oui	Mains	Plutot oui	Non	Oui	Ouverte	Ouverte
1922	0														
1923	1	1	à deux mains		Non	Oui	1	Oui	Non		Non	Non	Non	Fermée	Fermée
1924	1	1	à une main				1		Oui	Tête	Non	Oui			Autre
1925	1	1	à deux mains			Non	1	Non	Oui			Plutot oui	Non	Ouverte	Ouverte
1926	1	1	à une main	Non		Oui	plusieurs	Non	Oui	Tête	Non	Plutot non	Non	Ouverte	Autre
1927	1	1	à deux mains		Non	Oui	1	Oui	Oui	Mains	Oui	Non	Oui	Ouverte	Ouverte
1928	1	1	à deux mains		Non	Plutot oui	plusieurs	Plutot oui	Oui	Mains/Tête	Oui	Non	Oui	Ouverte	Fermée
